Filter,SWAF,TAF,NAF
FP, 0.0005, 0.074000, 0.000000
FP, 0.0005, 0.075000, 0.000000
FP, 0.0005, 0.078000, 0.000000
FP, 0.0005, 0.200000, 0.000000
FP, 0.0005, 0.667000, 0.000000
FP, 0.0005, 1.000000, 0.000000
FP, 0.0005, 0.043000, 0.000000
FP, 0.0005, 0.043000, 0.000000
FP, 0.004, 0.036000, 0.000000
FP, 0.004, 0.037000, 0.000000
FP, 0.016, 0.033000, 0.050000
FP, 0.056, 0.077000, 0.061000
FP, 0.036, 0.074000, 0.016000
FP, 0.032, 0.119000, 0.066000
FP, 0.066, 0.111000, 0.083000
FP, 0.022, 0.091000, 0.018000
FP, 0.029, 0.108000, 0.018000
FP, 0.033, 0.104000, 0.000000
FP, 0.038, 0.104000, 0.000000
FP, 0.042, 0.104000, 0.000000
FP, 0.006, 0.074000, 0.028000
FP, 0.007, 0.067000, 0.026000
FP, 0.006, 0.067000, 0.026000
FP, 0.006, 0.063000, 0.000000
FP, 0.0055, 0.050000, 0.021000
FP, 0.0025, 0.043000, 0.020000
FP, 0.0025, 0.040000, 0.020000
FP, 0.0015, 0.041000, 0.021000
FP, 0.0015, 0.040000, 0.021000
FP, 0.0015, 0.039000, 0.021000
FP, 0.0015, 0.041000, 0.022000
FP, 0.0015, 0.047000, 0.019000
FP, 0.0015, 0.047000, 0.019000
FP, 0.0015, 0.043000, 0.018000
FP, 0.0015, 0.045000, 0.019000
FP, 0.0015, 0.047000, 0.020000
FP, 0.0015, 0.049000, 0.020000
FP, 0.0015, 0.050000, 0.020000
FP, 0.0015, 0.051000, 0.022000
FP, 0.052, 0.050000, 0.000000
FP, 0.049, 0.044000, 0.000000
FP, 0.048, 0.048000, 0.000000
FP, 0.045, 0.049000, 0.000000
FP, 0.041, 0.049000, 0.000000
FP, 0.0015, 0.047000, 0.038000
FP, 0.0015, 0.044000, 0.037000
FP, 0.0015, 0.047000, 0.038000
FP, 0.0015, 0.044000, 0.038000
FP, 0.0015, 0.047000, 0.039000
FP, 0.0015, 0.045000, 0.021000
FP, 0.0015, 0.045000, 0.022000
FP, 0.0015, 0.047000, 0.023000
FP, 0.018, 0.154000, 0.095000
FP, 0.024, 0.182000, 0.103000
FP, 0.025, 0.167000, 0.107000
FP, 0.027, 0.160000, 0.074000
FP, 0.027, 0.091000, 0.000000
FP, 0.027, 0.048000, 0.000000
FP, 0.027, 0.049000, 0.000000
FP, 0.027, 0.048000, 0.000000
FP, 0.027, 0.047000, 0.000000
FP, 0.027, 0.044000, 0.000000
FP, 0.027, 0.044000, 0.000000
FP, 0.027, 0.044000, 0.000000
FP, 0.027, 0.044000, 0.000000
FP, 0.027, 0.061000, 0.000000
FP, 0.027, 0.061000, 0.000000
FP, 0.027, 0.061000, 0.000000
FP, 0.027, 0.063000, 0.000000
FP, 0.027, 0.063000, 0.000000
FP, 0.0015, 0.038000, 0.022000
FP, 0.0015, 0.037000, 0.022000
FP, 0.0015, 0.038000, 0.022000
FP, 0.0015, 0.036000, 0.021000
FP, 0.0015, 0.037000, 0.023000
FP, 0.0015, 0.038000, 0.024000
FP, 0.0015, 0.038000, 0.024000
FP, 0.0015, 0.040000, 0.025000
FP, 0.0015, 0.100000, 0.000000
FP, 0.539, 0.047000, 0.000000
FP, 0.539, 0.160000, 0.100000
FP, 0.0015, 0.160000, 0.103000
FP, 0.013, 0.176000, 0.103000
FP, 0.0015, 0.051000, 0.028000
FP, 0.0015, 0.053000, 0.029000
FP, 0.0015, 0.050000, 0.029000
FP, 0.0015, 0.051000, 0.030000
FP, 0.0015, 0.051000, 0.030000
FP, 0.0015, 0.054000, 0.029000
FP, 0.002, 0.057000, 0.029000
FP, 0.022, 0.143000, 0.050000
FP, 0.017, 0.133000, 0.056000
FP, 0.0005, 0.065000, 0.018000
FP, 0.001, 0.065000, 0.018000
FP, 0.0015, 0.065000, 0.018000
FP, 0.0015, 0.067000, 0.000000
FP, 0.048, 0.143000, 0.043000
FP, 0.049, 0.143000, 0.045000
FP, 0.047, 0.143000, 0.048000
FP, 0.039, 0.167000, 0.053000
FP, 0.037, 0.167000, 0.056000
FP, 0.258, 0.350000, 0.083000
FP, 0.049, 0.550000, 0.233000
PASS, 0.049, 0.083000, 0.000000
FP, 0.049, 0.167000, 0.000000
FP, 0.217, 0.200000, 0.037000
FP, 0.217, 0.150000, 0.091000
FP, 0.0005, 0.250000, 0.048000
FP, 0.0005, 0.138000, 0.116000
FP, 0.0005, 0.063000, 0.094000
FP, 0.0005, 0.091000, 0.020000
FP, 0.0005, 0.091000, 0.020000
FP, 0.022, 0.061000, 0.073000
FP, 0.018, 0.054000, 0.043000
FP, 0.018, 0.054000, 0.043000
FP, 0.468, 0.038000, 0.000000
FP, 0.002508, 0.765000, 0.278000
FP, 0.022, 0.027000, 0.000000
FP, 0.018, 0.227000, 0.000000
FP, 0.013, 0.105000, 0.000000
FP, 0.011, 0.214000, 0.079000
FP, 0.042, 0.052000, 0.020000
FP, 0.043, 0.052000, 0.020000
FP, 0.044, 0.051000, 0.020000
FP, 0.044, 0.051000, 0.020000
FP, 0.045, 0.054000, 0.022000
FP, 0.045, 0.049000, 0.020000
FP, 0.045, 0.048000, 0.020000
FP, 0.0085, 0.111000, 0.095000
FP, 0.0085, 0.048000, 0.033000
FP, 0.011, 0.033000, 0.031000
FP, 0.0005, 0.036000, 0.015000
FP, 0.0005, 0.036000, 0.015000
FP, 0.0065, 0.050000, 0.019000
FP, 0.0065, 0.048000, 0.019000
FP, 0.0065, 0.049000, 0.020000
FP, 0.0065, 0.048000, 0.019000
FP, 0.0065, 0.051000, 0.020000
FP, 0.0065, 0.051000, 0.020000
FP, 0.0065, 0.051000, 0.020000
FP, 0.0065, 0.044000, 0.031000
FP, 0.0055, 0.043000, 0.000000
FP, 0.0015, 0.045000, 0.000000
FP, 0.0015, 0.176000, 0.000000
FP, 0.001, 0.083000, 0.019000
FP, 0.0015, 0.128000, 0.037000
FP, 0.0005, 0.093000, 0.026000
FP, 0.0005, 0.093000, 0.024000
FP, 0.0005, 0.093000, 0.045000
FP, 0.0005, 0.087000, 0.042000
FP, 0.0005, 0.087000, 0.061000
FP, 0.0005, 0.100000, 0.063000
FP, 0.0005, 0.077000, 0.064000
FP, 0.0005, 0.036000, 0.000000
FP, 0.0005, 0.036000, 0.000000
FP, 0.0005, 0.036000, 0.000000
FP, 0.0005, 0.035000, 0.000000
FP, 0.0005, 0.036000, 0.000000
FP, 0.0005, 0.036000, 0.000000
FP, 0.0005, 0.036000, 0.000000
FP, 0.0005, 0.035000, 0.000000
FP, 0.0005, 0.036000, 0.000000
FP, 0.0005, 0.036000, 0.000000
FP, 0.0005, 0.333000, 0.154000
FP, 0.0005, 0.108000, 0.069000
FP, 0.009, 0.086000, 0.023000
FP, 0.009, 0.086000, 0.023000
FP, 0.009, 0.086000, 0.023000
FP, 0.008, 0.088000, 0.023000
FP, 0.004, 0.061000, 0.000000
FP, 0.004, 0.061000, 0.000000
FP, 0.0015, 0.091000, 0.027000
FP, 0.0025, 0.100000, 0.059000
FP, 0.0025, 0.100000, 0.063000
FP, 0.0025, 0.100000, 0.063000
FP, 0.23, 0.109000, 0.063000
FP, 0.062, 0.133000, 0.054000
FP, 0.06, 0.055000, 0.022000
FP, 0.07, 0.053000, 0.019000
FP, 0.136, 0.052000, 0.019000
FP, 0.137, 0.052000, 0.018000
FP, 0.139, 0.053000, 0.018000
FP, 0.02, 0.046000, 0.000000
FP, 0.018, 0.048000, 0.000000
FP, 0.019, 0.048000, 0.000000
FP, 0.019, 0.051000, 0.019000
FP, 0.019, 0.051000, 0.019000
FP, 0.014, 0.097000, 0.038000
FP, 0.014, 0.041000, 0.015000
FP, 0.014, 0.041000, 0.015000
FP, 0.014, 0.750000, 0.000000
FP, 0.0015, 0.095000, 0.021000
FP, 0.0015, 0.095000, 0.021000
FP, 0.0015, 0.087000, 0.021000
FP, 0.0015, 0.085000, 0.022000
FP, 0.0015, 0.085000, 0.021000
FP, 0.0015, 0.082000, 0.021000
FP, 0.0015, 0.087000, 0.023000
FP, 0.0015, 0.089000, 0.023000
FP, 0.0015, 0.085000, 0.023000
FP, 0.0015, 0.087000, 0.024000
FP, 0.0015, 0.109000, 0.025000
FP, 0.0015, 0.041000, 0.000000
FP, 0.0015, 0.041000, 0.000000
FP, 0.025, 0.176000, 0.125000
PASS, 0.005, 0.071000, 0.017000
FP, 0.263, 0.227000, 0.070000
FP, 0.251, 0.159000, 0.019000
FP, 0.044, 0.038000, 0.000000
FP, 0.046, 0.054000, 0.000000
FP, 0.099, 0.085000, 0.022000
FP, 0.157, 0.103000, 0.043000
FP, 0.184, 0.043000, 0.036000
FP, 0.004, 0.087000, 0.044000
FP, 0.004, 0.087000, 0.042000
FP, 0.004, 0.087000, 0.042000
FP, 0.004, 0.089000, 0.041000
FP, 0.004, 0.087000, 0.042000
FP, 0.004, 0.085000, 0.042000
FP, 0.004, 0.085000, 0.041000
FP, 0.004, 0.085000, 0.041000
FP, 0.004, 0.065000, 0.000000
FP, 0.347, 0.133000, 0.089000
FP, 0.034, 0.167000, 0.129000
FP, 0.17, 0.700000, 0.200000
FP, 0.011, 0.059000, 0.037000
FP, 0.01, 0.057000, 0.019000
FP, 0.01, 0.057000, 0.019000
FP, 0.0005, 0.067000, 0.000000
FP, 0.001, 0.067000, 0.000000
FP, 0.001, 0.065000, 0.000000
FP, 0.001, 1.000000, 0.000000
FP, 0.019, 0.083000, 0.020000
FP, 0.017, 0.086000, 0.022000
FP, 0.014, 0.094000, 0.022000
FP, 0.006, 0.095000, 0.138000
FP, 0.006, 0.400000, 0.071000
FP, 0.006, 0.143000, 0.081000
FP, 0.006, 0.143000, 0.081000
FP, 0.156, 0.160000, 0.040000
FP, 0.116, 0.120000, 0.038000
FP, 0.001, 0.043000, 0.000000
FP, 0.001, 0.172000, 0.000000
FP, 0.001, 0.200000, 0.000000
FP, 0.0005, 0.200000, 0.000000
FP, 0.0005, 0.200000, 0.000000
FP, 0.0005, 0.200000, 0.000000
FP, 0.058, 0.083000, 0.057000
FP, 0.056, 0.080000, 0.057000
FP, 0.053, 0.080000, 0.057000
FP, 0.035, 0.063000, 0.000000
FP, 0.023, 0.063000, 0.000000
FP, 0.09, 0.060000, 0.025000
FP, 0.09, 0.060000, 0.023000
FP, 0.088, 0.063000, 0.023000
FP, 0.087, 0.063000, 0.022000
FP, 0.147, 0.070000, 0.022000
FP, 0.148, 0.070000, 0.022000
FP, 0.0035, 0.050000, 0.031000
FP, 0.0035, 0.056000, 0.023000
FP, 0.0035, 0.056000, 0.023000
FP, 0.0035, 0.053000, 0.000000
FP, 0.0035, 0.053000, 0.000000
FP, 0.0035, 0.053000, 0.000000
FP, 0.019, 0.051000, 0.036000
FP, 0.021, 0.051000, 0.019000
FP, 0.119, 0.088000, 0.061000
FP, 0.017, 0.111000, 0.063000
FP, 0.017, 0.107000, 0.065000
FP, 0.013, 0.057000, 0.019000
FP, 0.013, 0.038000, 0.020000
FP, 0.009, 0.045000, 0.019000
FP, 0.01, 0.046000, 0.019000
FP, 0.0095, 0.054000, 0.019000
FP, 0.01, 0.055000, 0.024000
FP, 0.018, 0.065000, 0.053000
FP, 0.018, 0.065000, 0.053000
FP, 0.019, 0.063000, 0.053000
FP, 0.019, 0.064000, 0.052000
FP, 0.018, 0.061000, 0.051000
FP, 0.018, 0.059000, 0.036000
FP, 0.018, 0.059000, 0.037000
FP, 0.018, 0.061000, 0.037000
FP, 0.017, 0.061000, 0.038000
FP, 0.0065, 0.333000, 0.086000
FP, 0.0045, 0.038000, 0.050000
FP, 0.0045, 0.038000, 0.034000
FP, 0.0045, 0.037000, 0.034000
FP, 0.008, 0.040000, 0.019000
FP, 0.005, 0.043000, 0.000000
FP, 0.0045, 0.043000, 0.000000
FP, 0.005597, 0.357000, 0.167000
FP, 0.004409, 0.238000, 0.069000
FP, 0.017, 0.257000, 0.086000
FP, 0.017, 0.049000, 0.038000
FP, 0.07, 0.057000, 0.079000
FP, 0.001, 0.095000, 0.000000
FP, 0.001, 0.095000, 0.000000
PASS, 0.001, 0.273000, 0.000000
FP, 0.001, 0.333000, 0.000000
FP, 0.233, 1.000000, 1.000000
FP, 0.233, 0.075000, 0.023000
FP, 0.011, 0.049000, 0.045000
FP, 0.011, 0.049000, 0.045000
FP, 0.01, 0.047000, 0.042000
FP, 0.01, 0.048000, 0.025000
FP, 0.0095, 0.048000, 0.023000
FP, 0.01, 0.048000, 0.023000
FP, 0.0065, 0.061000, 0.000000
FP, 0.006, 0.061000, 0.000000
FP, 0.006, 0.061000, 0.000000
FP, 0.006, 0.061000, 0.000000
PASS, 0.006, 0.322000, 0.000000
FP, 0.0085, 0.069000, 0.050000
FP, 0.0085, 0.069000, 0.050000
FP, 0.0045, 0.088000, 0.051000
FP, 0.005, 0.088000, 0.050000
FP, 0.005, 0.091000, 0.024000
FP, 0.005, 0.057000, 0.023000
FP, 0.004, 0.081000, 0.023000
FP, 0.004, 0.056000, 0.022000
FP, 0.004, 0.056000, 0.000000
FP, 0.202, 0.043000, 0.000000
FP, 0.202, 0.043000, 0.000000
FP, 0.125, 0.105000, 0.000000
FP, 0.095, 0.105000, 0.000000
FP, 0.095, 0.100000, 0.000000
FP, 0.095, 0.125000, 0.085000
FP, 0.12, 0.192000, 0.091000
FP, 0.039, 0.400000, 0.057000
FP, 0.045, 0.231000, 0.132000
FP, 0.0015, 0.036000, 0.054000
FP, 0.005, 0.073000, 0.136000
FP, 0.023, 0.091000, 0.063000
FP, 0.014, 0.089000, 0.061000
FP, 0.009, 0.085000, 0.058000
FP, 0.005, 0.085000, 0.020000
FP, 0.005, 0.064000, 0.021000
FP, 0.0045, 0.064000, 0.023000
FP, 0.064, 0.041000, 0.000000
FP, 0.064, 0.039000, 0.000000
FP, 0.037, 0.279000, 0.175000
FP, 0.037, 0.063000, 0.000000
FP, 0.037, 0.042000, 0.014000
FP, 0.037, 0.043000, 0.014000
FP, 0.037, 0.043000, 0.014000
FP, 0.037, 0.043000, 0.014000
FP, 0.002, 0.078000, 0.036000
FP, 0.1, 0.080000, 0.075000
FP, 0.106, 0.056000, 0.108000
FP, 0.111, 0.057000, 0.111000
FP, 0.111, 0.057000, 0.111000
FP, 0.397, 0.097000, 0.068000
FP, 0.397, 0.182000, 0.053000
FP, 0.333, 0.071000, 0.014000
FP, 0.336, 0.073000, 0.056000
FP, 0.478, 0.130000, 0.097000
FP, 0.478, 0.294000, 0.050000
FP, 0.017, 0.065000, 0.027000
FP, 0.017, 0.069000, 0.026000
FP, 0.098, 0.074000, 0.029000
FP, 0.028, 0.067000, 0.026000
FP, 0.012, 0.069000, 0.029000
FP, 0.00891, 0.069000, 0.030000
FP, 0.019, 0.061000, 0.000000
FP, 0.011, 0.061000, 0.000000
FP, 0.011, 0.043000, 0.022000
FP, 0.011, 0.043000, 0.022000
FP, 0.011, 0.043000, 0.022000
FP, 0.011, 0.043000, 0.022000
FP, 0.011, 0.049000, 0.000000
FP, 0.011, 0.047000, 0.000000
FP, 0.011, 0.048000, 0.000000
FP, 0.011, 0.105000, 0.081000
FP, 0.192, 0.038000, 0.000000
FP, 0.192, 0.038000, 0.000000
FP, 0.087, 0.129000, 0.140000
FP, 0.008827, 0.114000, 0.022000
FP, 0.042, 0.182000, 0.030000
FP, 0.042, 0.182000, 0.030000
FP, 0.042, 0.133000, 0.026000
FP, 0.021, 0.115000, 0.038000
FP, 0.021, 0.100000, 0.105000
FP, 0.011, 0.083000, 0.038000
FP, 0.027, 0.100000, 0.000000
FP, 0.013, 0.088000, 0.048000
FP, 0.0075, 0.064000, 0.000000
FP, 0.0075, 0.105000, 0.067000
FP, 0.0075, 0.176000, 0.063000
FP, 0.0075, 0.043000, 0.029000
FP, 0.0075, 0.043000, 0.029000
FP, 0.0075, 0.044000, 0.029000
FP, 0.0075, 0.044000, 0.044000
FP, 0.0075, 0.045000, 0.044000
FP, 0.0075, 0.043000, 0.043000
FP, 0.0075, 0.045000, 0.045000
FP, 0.0075, 0.044000, 0.060000
FP, 0.0025, 0.049000, 0.023000
FP, 0.0025, 0.049000, 0.023000
FP, 0.0025, 0.049000, 0.023000
FP, 0.0025, 0.049000, 0.023000
FP, 0.0025, 0.051000, 0.023000
FP, 0.037, 0.138000, 0.025000
FP, 0.0045, 0.121000, 0.000000
FP, 0.016, 0.041000, 0.020000
FP, 0.012, 0.043000, 0.020000
FP, 0.012, 0.250000, 0.000000
FP, 0.012, 0.044000, 0.066000
FP, 0.002002, 0.200000, 0.051000
FP, 0.15, 0.222000, 0.032000
FP, 0.001024, 0.182000, 0.000000
FP, 0.001024, 0.300000, 0.067000
FP, 0.021, 0.070000, 0.040000
FP, 0.059, 0.050000, 0.063000
FP, 0.211, 0.115000, 0.039000
FP, 0.034, 0.333000, 0.160000
PASS, 0.713, 0.083000, 0.000000
FP, 0.0045, 0.133000, 0.043000
FP, 0.0045, 0.154000, 0.045000
FP, 0.0055, 0.200000, 0.050000
FP, 0.0055, 0.190000, 0.063000
FP, 0.006166, 0.383000, 0.313000
FP, 0.418, 0.222000, 0.037000
FP, 0.036, 0.111000, 0.042000
FP, 0.036, 0.105000, 0.042000
PASS, 0.046, 0.600000, 0.000000
FP, 0.076, 0.079000, 0.043000
FP, 0.071, 0.071000, 0.041000
FP, 0.074, 0.075000, 0.042000
FP, 0.078, 0.071000, 0.043000
FP, 0.078, 0.071000, 0.043000
FP, 0.082, 0.071000, 0.041000
FP, 0.083, 0.068000, 0.041000
FP, 0.084, 0.067000, 0.042000
FP, 0.088, 0.075000, 0.043000
FP, 0.088, 0.080000, 0.051000
FP, 0.015, 0.077000, 0.000000
FP, 0.003, 0.087000, 0.026000
FP, 0.0055, 0.095000, 0.000000
FP, 0.0055, 0.105000, 0.000000
FP, 0.014, 0.105000, 0.000000
FP, 0.011, 0.167000, 0.027000
FP, 0.011, 0.094000, 0.000000
FP, 0.012, 0.094000, 0.000000
FP, 0.0085, 0.086000, 0.000000
FP, 0.0065, 0.059000, 0.000000
FP, 0.0065, 0.061000, 0.000000
FP, 0.0065, 0.051000, 0.000000
FP, 0.0065, 0.051000, 0.000000
FP, 0.0065, 0.051000, 0.000000
FP, 0.0065, 0.050000, 0.000000
FP, 0.004, 0.071000, 0.000000
FP, 0.004, 0.069000, 0.000000
FP, 0.0035, 0.069000, 0.000000
FP, 0.002008, 0.227000, 0.047000
FP, 0.002008, 0.143000, 0.123000
FP, 0.013, 0.200000, 0.043000
FP, 0.03, 0.167000, 0.040000
FP, 0.059, 0.267000, 0.200000
FP, 0.028, 0.200000, 0.111000
FP, 0.028, 0.125000, 0.061000
FP, 0.006533, 0.500000, 0.000000
FP, 0.199, 0.050000, 0.000000
FP, 0.199, 0.049000, 0.000000
FP, 0.013, 0.200000, 0.036000
FP, 0.007, 0.069000, 0.026000
FP, 0.007, 0.069000, 0.026000
FP, 0.0055, 0.069000, 0.028000
FP, 0.0055, 0.069000, 0.029000
FP, 0.045, 0.345000, 0.146000
FP, 0.013, 0.200000, 0.097000
FP, 0.015, 0.077000, 0.055000
FP, 0.015, 0.207000, 0.155000
FP, 0.015, 0.250000, 0.077000
FP, 0.031, 0.081000, 0.032000
FP, 0.031, 0.083000, 0.000000
FP, 0.031, 0.080000, 0.000000
FP, 0.031, 0.080000, 0.000000
FP, 0.031, 0.043000, 0.041000
FP, 0.0045, 0.049000, 0.000000
FP, 0.0045, 0.192000, 0.061000
FP, 0.0045, 0.064000, 0.019000
FP, 0.0045, 0.068000, 0.019000
FP, 0.0045, 0.054000, 0.019000
FP, 0.0045, 0.051000, 0.019000
FP, 0.0045, 0.051000, 0.019000
FP, 0.0045, 0.050000, 0.021000
FP, 0.0045, 0.053000, 0.022000
FP, 0.0045, 0.051000, 0.022000
FP, 0.021, 0.069000, 0.054000
FP, 0.102, 0.089000, 0.034000
FP, 0.108, 0.095000, 0.037000
FP, 0.108, 0.100000, 0.037000
FP, 0.109, 0.100000, 0.036000
FP, 0.109, 0.077000, 0.000000
FP, 0.003, 0.077000, 0.000000
FP, 0.158, 0.158000, 0.100000
FP, 0.158, 0.089000, 0.017000
FP, 0.0015, 0.074000, 0.000000
FP, 0.0015, 0.074000, 0.000000
FP, 0.002, 0.071000, 0.000000
FP, 0.002, 0.071000, 0.000000
FP, 0.002, 0.111000, 0.059000
FP, 0.002, 0.080000, 0.059000
FP, 0.002, 0.083000, 0.063000
FP, 0.0075, 0.071000, 0.024000
FP, 0.008, 0.074000, 0.026000
FP, 0.0075, 0.074000, 0.026000
FP, 0.0075, 0.071000, 0.026000
FP, 0.077, 0.088000, 0.078000
FP, 0.077, 0.043000, 0.000000
FP, 0.077, 0.041000, 0.000000
FP, 0.077, 0.041000, 0.000000
FP, 0.077, 0.041000, 0.000000
FP, 0.077, 0.041000, 0.000000
FP, 0.077, 0.042000, 0.000000
FP, 0.003, 0.068000, 0.024000
FP, 0.003, 0.070000, 0.024000
FP, 0.0015, 0.045000, 0.025000
FP, 0.0015, 0.047000, 0.026000
FP, 0.0035, 0.071000, 0.038000
FP, 0.003, 0.068000, 0.038000
FP, 0.0035, 0.070000, 0.042000
FP, 0.292, 0.048000, 0.014000
FP, 0.292, 1.000000, 1.000000
FP, 0.292, 0.051000, 0.021000
FP, 0.292, 0.051000, 0.021000
FP, 0.292, 0.054000, 0.021000
FP, 0.292, 0.059000, 0.019000
FP, 0.292, 0.059000, 0.019000
FP, 0.292, 0.061000, 0.019000
FP, 0.292, 0.061000, 0.019000
FP, 0.0055, 0.056000, 0.023000
FP, 0.0055, 0.083000, 0.024000
FP, 0.01, 0.086000, 0.000000
FP, 0.011, 0.086000, 0.000000
FP, 0.008, 0.086000, 0.000000
FP, 0.008, 0.061000, 0.000000
FP, 0.008, 0.061000, 0.000000
FP, 0.011, 0.069000, 0.057000
FP, 0.031, 0.065000, 0.061000
FP, 0.026, 0.067000, 0.000000
FP, 0.0095, 0.160000, 0.000000
FP, 0.004, 0.133000, 0.000000
FP, 0.0045, 0.133000, 0.000000
FP, 0.005, 0.125000, 0.000000
FP, 0.005, 0.125000, 0.000000
FP, 0.002, 0.133000, 0.000000
FP, 0.002, 0.074000, 0.000000
FP, 0.002, 0.071000, 0.000000
FP, 0.002, 0.071000, 0.000000
FP, 0.002, 0.071000, 0.000000
FP, 0.013, 0.800000, 0.000000
FP, 0.012, 0.069000, 0.058000
FP, 0.037, 0.143000, 0.036000
FP, 0.049, 0.095000, 0.016000
FP, 0.071, 0.136000, 0.045000
FP, 0.00203, 0.118000, 0.091000
FP, 0.00203, 0.308000, 0.167000
FP, 0.005511, 0.077000, 0.029000
FP, 0.0025, 0.065000, 0.000000
FP, 0.002, 0.063000, 0.000000
FP, 0.0005, 0.065000, 0.000000
FP, 0.0005, 0.065000, 0.000000
FP, 0.0005, 0.067000, 0.000000
FP, 0.0005, 0.067000, 0.000000
FP, 0.0005, 0.071000, 0.000000
FP, 0.057, 0.095000, 0.025000
FP, 0.008, 0.190000, 0.030000
FP, 0.006, 0.174000, 0.000000
FP, 0.0035, 0.182000, 0.000000
FP, 0.0055, 0.182000, 0.000000
FP, 0.003, 0.167000, 0.000000
FP, 0.0025, 0.167000, 0.000000
FP, 0.0055, 0.125000, 0.000000
FP, 0.006, 0.091000, 0.000000
FP, 0.148, 0.063000, 0.000000
FP, 0.148, 0.375000, 0.100000
FP, 0.002, 0.077000, 0.044000
FP, 0.002, 0.075000, 0.044000
FP, 0.002, 0.051000, 0.043000
FP, 0.002, 0.105000, 0.043000
FP, 0.002, 0.105000, 0.044000
FP, 0.002, 0.061000, 0.000000
FP, 0.002, 0.061000, 0.000000
FP, 0.002, 0.059000, 0.000000
FP, 0.051, 0.045000, 0.067000
FP, 0.051, 0.044000, 0.067000
FP, 0.051, 0.091000, 0.052000
FP, 0.051, 0.063000, 0.052000
FP, 0.058, 0.100000, 0.000000
FP, 0.004, 0.097000, 0.061000
FP, 0.004, 0.100000, 0.059000
FP, 0.004, 0.103000, 0.060000
FP, 0.015, 0.115000, 0.000000
FP, 0.018, 0.063000, 0.058000
FP, 0.056, 0.061000, 0.068000
FP, 0.088, 0.061000, 0.068000
FP, 0.002004, 0.116000, 0.062000
FP, 0.001002, 0.049000, 0.054000
FP, 0.001002, 0.047000, 0.068000
FP, 0.001002, 0.050000, 0.063000
FP, 0.002004, 0.035000, 0.063000
FP, 0.004008, 0.035000, 0.048000
FP, 0.004008, 0.051000, 0.053000
FP, 0.018, 0.047000, 0.058000
FP, 0.063, 0.045000, 0.056000
FP, 0.003006, 0.056000, 0.065000
FP, 0.003006, 0.055000, 0.065000
FP, 0.007515, 0.051000, 0.000000
FP, 0.007515, 0.051000, 0.000000
FP, 0.008016, 0.050000, 0.000000
FP, 0.009018, 0.060000, 0.000000
FP, 0.009018, 0.060000, 0.000000
FP, 0.005511, 0.060000, 0.000000
FP, 0.002004, 0.037000, 0.000000
FP, 0.002004, 0.038000, 0.000000
FP, 0.002004, 0.037000, 0.000000
FP, 0.002004, 0.040000, 0.000000
FP, 0.002004, 0.036000, 0.000000
FP, 0.002004, 0.038000, 0.000000
FP, 0.002004, 0.038000, 0.000000
FP, 0.002004, 0.033000, 0.000000
FP, 0.041, 0.078000, 0.032000
FP, 0.008, 0.129000, 0.041000
PASS, 0.059, 0.069000, 0.017000
FP, 0.022, 0.045000, 0.059000
FP, 0.011, 0.029000, 0.038000
FP, 0.0055, 0.037000, 0.018000
FP, 0.0055, 0.038000, 0.018000
FP, 0.0055, 0.037000, 0.019000
FP, 0.0055, 0.038000, 0.020000
FP, 0.0045, 0.038000, 0.018000
FP, 0.004, 0.039000, 0.019000
FP, 0.027, 0.043000, 0.020000
FP, 0.029, 0.043000, 0.020000
FP, 0.033, 0.043000, 0.038000
FP, 0.085, 0.065000, 0.038000
FP, 0.134, 0.085000, 0.071000
FP, 0.026, 0.106000, 0.054000
FP, 0.028, 0.154000, 0.062000
FP, 0.012, 0.071000, 0.000000
FP, 0.012, 0.067000, 0.000000
FP, 0.002, 0.154000, 0.043000
FP, 0.002, 0.045000, 0.032000
FP, 0.0025, 0.045000, 0.032000
FP, 0.0035, 0.050000, 0.050000
FP, 0.0035, 0.050000, 0.051000
FP, 0.0015, 0.048000, 0.000000
FP, 0.0015, 0.047000, 0.000000
FP, 0.0015, 0.047000, 0.000000
FP, 0.0015, 0.050000, 0.000000
FP, 0.0015, 0.049000, 0.000000
FP, 0.002, 0.059000, 0.034000
FP, 0.002, 0.059000, 0.033000
FP, 0.0015, 0.057000, 0.033000
FP, 0.0015, 0.060000, 0.034000
FP, 0.0015, 0.061000, 0.035000
FP, 0.0015, 0.060000, 0.036000
FP, 0.0015, 0.061000, 0.035000
FP, 0.0015, 0.061000, 0.035000
FP, 0.0015, 0.060000, 0.036000
FP, 0.0015, 0.063000, 0.037000
FP, 0.0015, 0.065000, 0.018000
FP, 0.439, 0.041000, 0.000000
FP, 0.626, 0.040000, 0.000000
FP, 0.515, 0.034000, 0.000000
FP, 0.515, 0.033000, 0.000000
FP, 0.193, 0.130000, 0.063000
FP, 0.209, 0.056000, 0.000000
FP, 0.194, 0.056000, 0.000000
FP, 0.012, 0.289000, 0.094000
FP, 0.034, 0.239000, 0.056000
FP, 0.034, 0.224000, 0.056000
FP, 0.034, 0.234000, 0.063000
FP, 0.034, 0.229000, 0.061000
FP, 0.034, 0.224000, 0.061000
FP, 0.034, 0.229000, 0.061000
FP, 0.035, 0.234000, 0.061000
FP, 0.077, 0.085000, 0.052000
FP, 0.067, 0.071000, 0.055000
FP, 0.067, 0.111000, 0.000000
FP, 0.0065, 0.047000, 0.018000
FP, 0.006, 0.044000, 0.019000
FP, 0.0065, 0.044000, 0.019000
