Filter,SWAF,TAF,NAF
FP, 0.005, 0.100000, 0.000000
FP, 0.005, 0.100000, 0.000000
FP, 0.005, 0.069000, 0.000000
FP, 0.005, 0.077000, 0.000000
FP, 0.005, 0.080000, 0.000000
FP, 0.005, 0.077000, 0.000000
FP, 0.052, 0.121000, 0.042000
FP, 0.062, 0.129000, 0.044000
FP, 0.045, 0.129000, 0.044000
FP, 0.014, 0.100000, 0.000000
FP, 0.014, 0.111000, 0.000000
FP, 0.011, 0.118000, 0.026000
FP, 0.029, 0.071000, 0.048000
FP, 0.029, 0.159000, 0.133000
FP, 0.073, 0.194000, 0.094000
FP, 0.075, 0.188000, 0.065000
FP, 0.075, 0.056000, 0.036000
FP, 0.075, 0.039000, 0.019000
FP, 0.075, 0.025000, 0.016000
FP, 0.033, 0.120000, 0.031000
FP, 0.033, 0.125000, 0.031000
FP, 0.03, 0.136000, 0.034000
FP, 0.02, 0.105000, 0.034000
FP, 0.007, 0.067000, 0.021000
FP, 0.007, 0.067000, 0.022000
FP, 0.007, 0.063000, 0.022000
FP, 0.007, 0.061000, 0.000000
FP, 0.046, 0.061000, 0.000000
FP, 0.047, 0.061000, 0.000000
FP, 0.047, 0.097000, 0.023000
FP, 0.047, 0.094000, 0.022000
FP, 0.047, 0.094000, 0.022000
FP, 0.047, 0.097000, 0.023000
FP, 0.047, 0.100000, 0.023000
FP, 0.047, 0.100000, 0.000000
FP, 0.047, 0.103000, 0.000000
FP, 0.047, 0.115000, 0.000000
FP, 0.047, 0.074000, 0.000000
FP, 0.047, 0.067000, 0.000000
FP, 0.0035, 0.071000, 0.029000
FP, 0.0035, 0.069000, 0.029000
FP, 0.0035, 0.056000, 0.000000
FP, 0.0035, 0.057000, 0.000000
FP, 0.0095, 0.053000, 0.025000
FP, 0.0095, 0.053000, 0.026000
FP, 0.009, 0.053000, 0.027000
FP, 0.009, 0.049000, 0.026000
FP, 0.009, 0.050000, 0.026000
FP, 0.009, 0.051000, 0.023000
FP, 0.009, 0.053000, 0.024000
FP, 0.009, 0.053000, 0.024000
FP, 0.009, 0.056000, 0.025000
FP, 0.009, 0.143000, 0.043000
FP, 0.046, 0.118000, 0.026000
FP, 0.045, 0.118000, 0.026000
FP, 0.033, 0.069000, 0.029000
FP, 0.0015, 0.083000, 0.023000
FP, 0.0025, 0.088000, 0.000000
FP, 0.005, 0.097000, 0.049000
FP, 0.0055, 0.065000, 0.050000
FP, 0.002, 0.045000, 0.000000
FP, 0.002, 0.044000, 0.000000
FP, 0.0015, 0.044000, 0.000000
FP, 0.0015, 0.042000, 0.000000
FP, 0.0015, 0.041000, 0.059000
FP, 0.0015, 0.050000, 0.000000
FP, 0.0015, 0.049000, 0.000000
FP, 0.0015, 0.047000, 0.000000
FP, 0.0015, 0.048000, 0.000000
FP, 0.0015, 0.045000, 0.000000
FP, 0.0015, 0.049000, 0.000000
FP, 0.0015, 0.049000, 0.000000
FP, 0.0045, 0.042000, 0.028000
FP, 0.003, 0.038000, 0.029000
FP, 0.003, 0.040000, 0.030000
FP, 0.002, 0.042000, 0.031000
FP, 0.002, 0.042000, 0.032000
FP, 0.002, 0.042000, 0.031000
FP, 0.002, 0.067000, 0.000000
FP, 0.002, 0.065000, 0.000000
FP, 0.002, 0.065000, 0.000000
FP, 0.002, 0.071000, 0.000000
FP, 0.002, 0.070000, 0.000000
FP, 0.002, 0.071000, 0.000000
FP, 0.002, 0.115000, 0.092000
FP, 0.002, 0.041000, 0.000000
FP, 0.002, 0.041000, 0.000000
FP, 0.002, 0.065000, 0.025000
FP, 0.002, 0.063000, 0.025000
FP, 0.002, 0.059000, 0.025000
FP, 0.002, 0.063000, 0.000000
FP, 0.002, 0.167000, 0.104000
FP, 0.002, 0.043000, 0.048000
FP, 0.002, 0.061000, 0.048000
FP, 0.0015, 0.063000, 0.047000
FP, 0.0015, 0.064000, 0.045000
FP, 0.0005, 0.064000, 0.042000
FP, 0.0005, 0.043000, 0.022000
FP, 0.0005, 0.048000, 0.023000
FP, 0.0005, 0.049000, 0.044000
FP, 0.0005, 0.049000, 0.041000
FP, 0.0005, 0.057000, 0.000000
FP, 0.0005, 0.056000, 0.000000
FP, 0.0005, 0.054000, 0.000000
FP, 0.1, 0.111000, 0.034000
FP, 0.084, 0.083000, 0.031000
FP, 0.01, 0.080000, 0.027000
FP, 0.01, 0.080000, 0.027000
FP, 0.0095, 0.074000, 0.027000
FP, 0.009, 0.071000, 0.027000
FP, 0.0055, 0.071000, 0.026000
FP, 0.0035, 0.067000, 0.024000
FP, 0.0035, 0.059000, 0.028000
FP, 0.0035, 0.056000, 0.027000
FP, 0.0035, 0.057000, 0.027000
FP, 0.021, 0.091000, 0.050000
FP, 0.007, 0.121000, 0.053000
FP, 0.0045, 0.048000, 0.054000
FP, 0.0045, 0.048000, 0.053000
FP, 0.0045, 0.048000, 0.054000
FP, 0.0035, 0.049000, 0.057000
FP, 0.022, 0.059000, 0.000000
FP, 0.012, 0.063000, 0.000000
FP, 0.0035, 0.061000, 0.000000
FP, 0.004, 0.061000, 0.000000
FP, 0.0035, 0.061000, 0.000000
FP, 0.005, 0.114000, 0.000000
FP, 0.005, 0.077000, 0.000000
FP, 0.005, 0.079000, 0.000000
FP, 0.005, 0.056000, 0.000000
FP, 0.005, 0.056000, 0.000000
FP, 0.0085, 0.061000, 0.000000
FP, 0.005, 0.061000, 0.000000
FP, 0.0025, 0.051000, 0.029000
FP, 0.002, 0.051000, 0.029000
FP, 0.004, 0.056000, 0.028000
FP, 0.004, 0.048000, 0.000000
FP, 0.004, 0.045000, 0.000000
FP, 0.007, 0.088000, 0.021000
FP, 0.008, 0.061000, 0.020000
FP, 0.008, 0.063000, 0.020000
FP, 0.008, 0.061000, 0.020000
FP, 0.0085, 0.061000, 0.020000
FP, 0.0085, 0.061000, 0.000000
FP, 0.005, 0.059000, 0.000000
FP, 0.0055, 0.061000, 0.000000
FP, 0.0045, 0.061000, 0.000000
FP, 0.004, 0.061000, 0.000000
FP, 0.201, 0.273000, 0.091000
FP, 0.201, 0.273000, 0.091000
FP, 0.201, 0.104000, 0.092000
FP, 0.201, 0.043000, 0.000000
FP, 0.201, 0.043000, 0.000000
FP, 0.006, 0.040000, 0.026000
FP, 0.011, 0.041000, 0.027000
FP, 0.011, 0.049000, 0.023000
FP, 0.001, 0.059000, 0.022000
FP, 0.001, 0.059000, 0.022000
FP, 0.43, 0.070000, 0.000000
FP, 0.43, 0.136000, 0.120000
FP, 0.43, 0.234000, 0.159000
FP, 0.242, 0.075000, 0.065000
FP, 0.0085, 0.064000, 0.042000
FP, 0.008, 0.061000, 0.040000
FP, 0.008, 0.060000, 0.039000
FP, 0.008, 0.060000, 0.039000
FP, 0.008, 0.058000, 0.039000
FP, 0.0085, 0.057000, 0.036000
FP, 0.006, 0.053000, 0.035000
FP, 0.008, 0.053000, 0.038000
FP, 0.008, 0.053000, 0.039000
FP, 0.008, 0.053000, 0.039000
FP, 0.0005, 0.045000, 0.035000
FP, 0.0005, 0.045000, 0.034000
FP, 0.007, 0.049000, 0.036000
FP, 0.007, 0.048000, 0.039000
FP, 0.005, 0.070000, 0.036000
FP, 0.0035, 0.067000, 0.052000
FP, 0.011, 0.071000, 0.056000
FP, 0.011, 0.054000, 0.000000
FP, 0.011, 0.054000, 0.000000
FP, 0.0035, 0.053000, 0.000000
FP, 0.0035, 0.071000, 0.000000
FP, 0.0035, 0.067000, 0.000000
FP, 0.374, 0.105000, 0.079000
FP, 0.414, 0.070000, 0.059000
FP, 0.413, 0.070000, 0.059000
FP, 0.021, 0.042000, 0.000000
FP, 0.01, 0.043000, 0.000000
FP, 0.0075, 0.042000, 0.000000
FP, 0.0095, 0.044000, 0.019000
FP, 0.059, 0.061000, 0.032000
FP, 0.173, 0.058000, 0.036000
FP, 0.459, 0.148000, 0.077000
FP, 0.434, 0.094000, 0.036000
FP, 0.434, 0.094000, 0.036000
FP, 0.367, 0.094000, 0.019000
FP, 0.28, 0.059000, 0.040000
FP, 0.258, 0.074000, 0.038000
FP, 0.258, 0.047000, 0.072000
FP, 0.258, 0.047000, 0.072000
FP, 0.012, 0.095000, 0.000000
FP, 0.0055, 0.089000, 0.032000
FP, 0.002114, 0.095000, 0.034000
FP, 0.002103, 0.095000, 0.000000
FP, 0.147, 0.118000, 0.000000
FP, 0.094, 0.070000, 0.109000
FP, 0.013, 0.100000, 0.035000
FP, 0.051, 0.054000, 0.067000
FP, 0.009, 0.038000, 0.036000
FP, 0.01, 0.053000, 0.036000
FP, 0.013, 0.053000, 0.035000
FP, 0.019, 0.055000, 0.036000
FP, 0.019, 0.102000, 0.051000
FP, 0.022, 0.057000, 0.014000
FP, 0.023, 0.058000, 0.013000
FP, 0.01, 0.043000, 0.017000
FP, 0.01, 0.043000, 0.017000
FP, 0.011, 0.043000, 0.017000
FP, 0.011, 0.045000, 0.017000
FP, 0.0045, 0.057000, 0.062000
FP, 0.0045, 0.057000, 0.062000
FP, 0.004, 0.041000, 0.065000
FP, 0.001, 0.085000, 0.022000
FP, 0.001, 0.089000, 0.022000
FP, 0.001, 0.043000, 0.020000
FP, 0.001, 0.042000, 0.022000
FP, 0.013, 0.045000, 0.037000
FP, 0.014, 0.043000, 0.055000
FP, 0.014, 0.044000, 0.056000
FP, 0.0025, 0.040000, 0.000000
FP, 0.0015, 0.043000, 0.000000
FP, 0.021, 0.070000, 0.038000
FP, 0.031, 0.068000, 0.038000
FP, 0.024, 0.049000, 0.036000
FP, 0.024, 0.045000, 0.035000
FP, 0.024, 0.043000, 0.034000
FP, 0.014, 0.044000, 0.033000
FP, 0.014, 0.044000, 0.033000
FP, 0.008, 0.064000, 0.000000
FP, 0.232, 0.132000, 0.017000
FP, 0.239, 0.135000, 0.017000
FP, 0.255, 0.152000, 0.035000
FP, 0.266, 0.135000, 0.049000
FP, 0.264, 0.119000, 0.050000
FP, 0.216, 0.109000, 0.047000
FP, 0.191, 0.109000, 0.047000
FP, 0.142, 0.071000, 0.048000
FP, 0.23, 0.115000, 0.074000
FP, 0.253, 0.111000, 0.077000
FP, 0.257, 0.111000, 0.078000
FP, 0.046, 0.068000, 0.061000
FP, 0.0025, 0.067000, 0.021000
FP, 0.0025, 0.063000, 0.021000
FP, 0.022, 0.308000, 0.000000
FP, 0.027, 0.308000, 0.000000
FP, 0.027, 0.051000, 0.036000
FP, 0.003, 0.049000, 0.034000
FP, 0.003, 0.053000, 0.034000
FP, 0.003, 0.053000, 0.034000
FP, 0.003, 0.056000, 0.030000
FP, 0.003, 0.077000, 0.048000
FP, 0.0035, 0.077000, 0.048000
FP, 0.004, 0.079000, 0.054000
FP, 0.018, 0.056000, 0.050000
FP, 0.017, 0.056000, 0.050000
FP, 0.0005, 0.057000, 0.000000
FP, 0.0005, 0.053000, 0.000000
FP, 0.0005, 0.053000, 0.000000
FP, 0.0005, 0.036000, 0.020000
FP, 0.0005, 0.038000, 0.020000
FP, 0.0005, 0.038000, 0.020000
FP, 0.0005, 0.039000, 0.022000
FP, 0.0005, 0.043000, 0.021000
FP, 0.0005, 0.041000, 0.022000
FP, 0.001502, 0.267000, 0.125000
FP, 0.0005005, 0.267000, 0.087000
FP, 0.0005005, 0.267000, 0.083000
FP, 0.0005005, 0.267000, 0.083000
FP, 0.0005005, 0.200000, 0.083000
FP, 0.0005005, 0.091000, 0.000000
FP, 0.0005005, 0.091000, 0.000000
FP, 0.0005005, 0.059000, 0.038000
FP, 0.0005005, 0.057000, 0.037000
FP, 0.0005005, 0.053000, 0.037000
FP, 0.0005005, 0.051000, 0.034000
FP, 0.0005005, 0.050000, 0.036000
FP, 0.0005005, 0.057000, 0.035000
FP, 0.0005005, 0.057000, 0.035000
FP, 0.0005005, 0.057000, 0.035000
FP, 0.0005005, 0.057000, 0.023000
FP, 0.0005005, 0.059000, 0.023000
FP, 0.0005005, 0.065000, 0.023000
FP, 0.0005005, 0.088000, 0.061000
FP, 0.039, 0.088000, 0.061000
PASS, 0.019, 0.098000, 0.031000
FP, 0.019, 0.098000, 0.031000
FP, 0.063, 0.150000, 0.167000
FP, 0.137, 0.333000, 0.000000
FP, 0.021, 0.333000, 0.000000
FP, 0.022, 0.105000, 0.000000
FP, 0.021, 0.111000, 0.000000
FP, 0.027, 0.300000, 0.063000
FP, 0.012, 0.063000, 0.077000
FP, 0.012, 0.088000, 0.000000
FP, 0.012, 0.083000, 0.000000
FP, 0.012, 0.059000, 0.000000
FP, 0.012, 0.059000, 0.000000
FP, 0.012, 0.111000, 0.031000
FP, 0.012, 0.130000, 0.033000
FP, 0.012, 0.065000, 0.000000
FP, 0.012, 0.065000, 0.000000
FP, 0.012, 0.065000, 0.000000
FP, 0.012, 0.065000, 0.000000
FP, 0.012, 0.065000, 0.000000
FP, 0.012, 0.063000, 0.000000
FP, 0.012, 0.059000, 0.000000
FP, 0.012, 0.057000, 0.000000
FP, 0.012, 0.059000, 0.000000
FP, 0.012, 0.065000, 0.000000
FP, 0.453, 0.083000, 0.000000
FP, 0.453, 0.108000, 0.059000
FP, 0.011, 0.154000, 0.000000
FP, 0.002, 0.044000, 0.000000
FP, 0.002, 0.048000, 0.000000
FP, 0.002, 0.113000, 0.093000
FP, 0.004, 0.143000, 0.026000
FP, 0.005, 0.143000, 0.000000
FP, 0.069, 0.088000, 0.063000
FP, 0.068, 0.083000, 0.063000
FP, 0.064, 0.073000, 0.061000
FP, 0.295, 0.101000, 0.070000
FP, 0.156, 0.106000, 0.021000
FP, 0.111, 0.106000, 0.019000
FP, 0.102, 0.109000, 0.020000
FP, 0.099, 0.082000, 0.000000
FP, 0.033, 0.037000, 0.000000
FP, 0.013, 0.038000, 0.000000
FP, 0.01, 0.044000, 0.055000
FP, 0.0085, 0.043000, 0.055000
FP, 0.007, 0.044000, 0.038000
FP, 0.005, 0.043000, 0.040000
FP, 0.004, 0.043000, 0.039000
FP, 0.003, 0.044000, 0.040000
FP, 0.003, 0.044000, 0.000000
FP, 0.003, 0.044000, 0.000000
FP, 0.003, 0.044000, 0.000000
FP, 0.003, 0.043000, 0.000000
PASS, 0.003, 0.063000, 0.019000
FP, 0.003, 0.071000, 0.035000
FP, 0.068, 0.055000, 0.063000
FP, 0.33, 0.093000, 0.067000
FP, 0.369, 0.093000, 0.067000
FP, 0.262, 0.093000, 0.128000
FP, 0.262, 0.036000, 0.045000
FP, 0.128, 0.041000, 0.023000
FP, 0.128, 0.043000, 0.023000
FP, 0.128, 0.039000, 0.029000
FP, 0.128, 0.043000, 0.029000
FP, 0.128, 0.050000, 0.055000
FP, 0.128, 0.049000, 0.054000
FP, 0.133, 0.171000, 0.034000
FP, 0.147, 0.171000, 0.049000
FP, 0.143, 0.171000, 0.048000
FP, 0.103, 0.176000, 0.049000
FP, 0.15, 0.163000, 0.091000
FP, 0.129, 0.051000, 0.020000
FP, 0.002, 0.070000, 0.055000
FP, 0.014, 0.093000, 0.061000
FP, 0.158, 0.231000, 0.069000
FP, 0.056, 0.087000, 0.102000
FP, 0.125, 0.061000, 0.037000
FP, 0.013, 0.077000, 0.037000
FP, 0.025, 0.059000, 0.058000
FP, 0.091, 0.074000, 0.094000
FP, 0.091, 0.079000, 0.022000
FP, 0.162, 0.080000, 0.034000
PASS, 0.162, 0.129000, 0.000000
FP, 0.162, 0.056000, 0.000000
FP, 0.162, 0.056000, 0.000000
FP, 0.162, 0.061000, 0.000000
FP, 0.162, 0.061000, 0.000000
FP, 0.049, 0.214000, 0.083000
FP, 0.049, 0.070000, 0.150000
FP, 0.0005, 0.054000, 0.000000
FP, 0.0005, 0.053000, 0.000000
FP, 0.0005, 0.053000, 0.000000
FP, 0.0005, 0.121000, 0.107000
FP, 0.0005, 0.196000, 0.133000
FP, 0.0005, 0.120000, 0.000000
FP, 0.0005, 0.375000, 0.000000
FP, 0.025, 0.068000, 0.019000
FP, 0.025, 0.064000, 0.019000
FP, 0.026, 0.063000, 0.019000
FP, 0.026, 0.063000, 0.019000
FP, 0.026, 0.063000, 0.019000
FP, 0.026, 0.063000, 0.019000
FP, 0.026, 0.063000, 0.019000
FP, 0.027, 0.065000, 0.020000
FP, 0.009, 0.065000, 0.025000
FP, 0.0085, 0.067000, 0.026000
FP, 0.0085, 0.059000, 0.000000
FP, 0.0085, 0.057000, 0.000000
FP, 0.0085, 0.083000, 0.000000
FP, 0.0085, 0.059000, 0.000000
FP, 0.008, 0.063000, 0.000000
PASS, 0.008, 0.072000, 0.000000
FP, 0.012, 0.088000, 0.025000
FP, 0.011, 0.086000, 0.026000
FP, 0.052, 0.064000, 0.042000
FP, 0.051, 0.064000, 0.042000
FP, 0.05, 0.064000, 0.042000
FP, 0.049, 0.064000, 0.042000
FP, 0.047, 0.064000, 0.043000
FP, 0.042, 0.043000, 0.041000
FP, 0.045, 0.047000, 0.043000
FP, 0.045, 0.047000, 0.043000
FP, 0.016, 0.060000, 0.051000
FP, 0.016, 0.061000, 0.050000
FP, 0.016, 0.061000, 0.049000
FP, 0.016, 0.061000, 0.050000
FP, 0.016, 0.063000, 0.049000
FP, 0.005, 0.061000, 0.049000
FP, 0.005, 0.061000, 0.049000
FP, 0.005, 0.061000, 0.049000
FP, 0.005, 0.100000, 0.000000
FP, 0.005, 0.100000, 0.000000
FP, 0.005, 0.105000, 0.000000
FP, 0.017, 0.500000, 0.000000
FP, 0.586, 0.039000, 0.000000
FP, 0.001, 0.083000, 0.000000
FP, 0.001, 0.080000, 0.000000
FP, 0.001, 0.074000, 0.000000
FP, 0.037, 0.037000, 0.000000
FP, 0.046, 0.103000, 0.071000
FP, 0.053, 0.093000, 0.071000
FP, 0.055, 0.093000, 0.067000
FP, 0.059, 0.095000, 0.067000
FP, 0.06, 0.087000, 0.071000
FP, 0.066, 0.098000, 0.068000
FP, 0.067, 0.095000, 0.073000
FP, 0.067, 0.095000, 0.071000
FP, 0.068, 0.093000, 0.075000
FP, 0.054, 0.130000, 0.082000
FP, 0.049, 0.111000, 0.080000
FP, 0.057, 0.114000, 0.061000
FP, 0.059, 0.111000, 0.100000
FP, 0.058, 0.111000, 0.100000
FP, 0.059, 0.114000, 0.094000
FP, 0.058, 0.111000, 0.096000
FP, 0.058, 0.114000, 0.096000
FP, 0.016, 0.083000, 0.048000
FP, 0.014, 0.065000, 0.033000
FP, 0.002, 0.043000, 0.000000
FP, 0.002, 0.041000, 0.000000
FP, 0.0015, 0.039000, 0.000000
FP, 0.002, 0.039000, 0.000000
FP, 0.002, 0.039000, 0.000000
FP, 0.002, 0.039000, 0.000000
FP, 0.0015, 0.041000, 0.000000
FP, 0.0015, 0.039000, 0.000000
FP, 0.0015, 0.039000, 0.000000
FP, 0.0015, 0.039000, 0.000000
PASS, 0.0015, 0.333000, 0.000000
FP, 0.0015, 0.136000, 0.037000
FP, 0.0015, 0.125000, 0.037000
FP, 0.052, 0.171000, 0.083000
FP, 0.053, 0.167000, 0.080000
FP, 0.031, 0.111000, 0.038000
FP, 0.024, 0.114000, 0.038000
FP, 0.018, 0.125000, 0.019000
FP, 0.003, 0.063000, 0.000000
FP, 0.004, 0.069000, 0.000000
FP, 0.0025, 0.067000, 0.000000
FP, 0.0025, 0.067000, 0.000000
FP, 0.0025, 0.067000, 0.000000
FP, 0.0015, 0.056000, 0.022000
FP, 0.0015, 0.056000, 0.022000
FP, 0.104, 0.289000, 0.118000
FP, 0.002, 0.040000, 0.000000
FP, 0.002, 0.039000, 0.000000
FP, 0.002, 0.037000, 0.000000
FP, 0.002, 0.036000, 0.000000
FP, 0.002, 0.036000, 0.000000
FP, 0.002, 0.036000, 0.000000
FP, 0.0015, 0.033000, 0.000000
FP, 0.0015, 0.034000, 0.000000
FP, 0.0015, 0.033000, 0.000000
FP, 0.0015, 0.033000, 0.000000
FP, 0.0015, 0.032000, 0.000000
FP, 0.0015, 0.040000, 0.000000
FP, 0.0015, 0.041000, 0.000000
FP, 0.078, 0.250000, 0.071000
FP, 0.057, 0.200000, 0.067000
FP, 0.023, 0.176000, 0.063000
FP, 0.011, 0.098000, 0.100000
FP, 0.059, 0.069000, 0.024000
FP, 0.059, 0.059000, 0.000000
FP, 0.059, 0.061000, 0.036000
FP, 0.059, 0.061000, 0.036000
FP, 0.059, 0.061000, 0.036000
FP, 0.059, 0.061000, 0.037000
FP, 0.059, 0.057000, 0.067000
FP, 0.197, 1.000000, 1.000000
FP, 0.197, 0.077000, 0.067000
FP, 0.197, 0.162000, 0.109000
FP, 0.399, 0.071000, 0.000000
FP, 0.0005, 0.035000, 0.000000
FP, 0.0005, 0.034000, 0.000000
FP, 0.0005, 0.036000, 0.000000
FP, 0.0005, 0.054000, 0.000000
FP, 0.0005, 0.038000, 0.012000
FP, 0.035, 0.065000, 0.034000
FP, 0.038, 0.059000, 0.034000
FP, 0.034, 0.061000, 0.034000
FP, 0.034, 0.061000, 0.000000
FP, 0.034, 0.083000, 0.000000
FP, 0.034, 0.083000, 0.000000
FP, 0.034, 0.086000, 0.000000
FP, 0.034, 0.091000, 0.000000
FP, 0.024, 0.043000, 0.033000
FP, 0.024, 0.043000, 0.032000
FP, 0.026, 0.044000, 0.034000
FP, 0.025, 0.043000, 0.034000
FP, 0.025, 0.042000, 0.034000
FP, 0.025, 0.043000, 0.031000
FP, 0.025, 0.040000, 0.032000
FP, 0.024, 0.041000, 0.033000
FP, 0.0045, 0.051000, 0.020000
FP, 0.0045, 0.054000, 0.021000
FP, 0.0045, 0.054000, 0.021000
FP, 0.0045, 0.051000, 0.021000
FP, 0.0045, 1.000000, 0.000000
FP, 0.026, 0.049000, 0.021000
FP, 0.024, 0.050000, 0.021000
FP, 0.026, 0.049000, 0.021000
FP, 0.025, 0.044000, 0.022000
FP, 0.027, 0.048000, 0.022000
FP, 0.029, 0.048000, 0.044000
FP, 0.029, 0.048000, 0.045000
FP, 0.03, 0.049000, 0.047000
FP, 0.03, 0.048000, 0.000000
FP, 0.03, 0.049000, 0.000000
FP, 0.03, 0.049000, 0.000000
FP, 0.03, 0.045000, 0.000000
FP, 0.03, 0.045000, 0.000000
FP, 0.03, 0.044000, 0.000000
FP, 0.03, 0.043000, 0.000000
FP, 0.03, 0.054000, 0.000000
FP, 0.03, 0.067000, 0.000000
PASS, 0.481, 0.053000, 0.000000
FP, 0.0045, 0.044000, 0.038000
FP, 0.004, 0.044000, 0.038000
FP, 0.004, 0.044000, 0.038000
FP, 0.0045, 0.043000, 0.036000
FP, 0.0045, 0.043000, 0.035000
FP, 0.004, 0.040000, 0.034000
FP, 0.022, 0.176000, 0.046000
FP, 0.022, 0.143000, 0.000000
FP, 0.0085, 0.174000, 0.045000
FP, 0.0085, 0.050000, 0.000000
FP, 0.0085, 0.049000, 0.000000
FP, 0.0085, 0.050000, 0.000000
FP, 0.0085, 0.050000, 0.000000
FP, 0.027, 0.061000, 0.000000
FP, 0.027, 0.063000, 0.000000
FP, 0.027, 0.061000, 0.000000
FP, 0.028, 0.061000, 0.000000
FP, 0.028, 0.061000, 0.000000
FP, 0.028, 0.061000, 0.000000
FP, 0.028, 0.065000, 0.000000
FP, 0.023, 0.071000, 0.000000
FP, 0.002, 0.294000, 0.053000
FP, 0.019, 0.038000, 0.000000
FP, 0.019, 0.038000, 0.000000
FP, 0.02, 0.039000, 0.000000
FP, 0.021, 0.040000, 0.000000
FP, 0.021, 0.061000, 0.000000
FP, 0.021, 0.053000, 0.043000
FP, 0.021, 0.051000, 0.043000
FP, 0.021, 0.051000, 0.043000
FP, 0.021, 0.054000, 0.047000
FP, 0.021, 0.136000, 0.054000
FP, 0.002, 0.067000, 0.022000
FP, 0.002, 0.067000, 0.022000
FP, 0.0015, 0.071000, 0.020000
FP, 0.001, 0.067000, 0.022000
FP, 0.001, 0.067000, 0.022000
FP, 0.001, 0.097000, 0.023000
FP, 0.001, 0.061000, 0.023000
FP, 0.001, 0.061000, 0.023000
FP, 0.082, 0.364000, 0.000000
FP, 0.056, 0.400000, 0.000000
FP, 0.049, 0.400000, 0.000000
FP, 0.049, 0.250000, 0.000000
FP, 0.058, 0.214000, 0.083000
FP, 0.036, 0.091000, 0.067000
FP, 0.117, 0.158000, 0.083000
FP, 0.041, 0.087000, 0.067000
FP, 0.038, 0.087000, 0.067000
FP, 0.038, 0.087000, 0.067000
FP, 0.04, 0.087000, 0.067000
FP, 0.038, 0.083000, 0.067000
FP, 0.045, 0.188000, 0.056000
FP, 0.045, 0.188000, 0.056000
FP, 0.044, 0.188000, 0.000000
FP, 0.043, 0.188000, 0.000000
FP, 0.043, 0.064000, 0.000000
FP, 0.043, 0.064000, 0.000000
FP, 0.043, 0.077000, 0.113000
FP, 0.043, 0.080000, 0.045000
FP, 0.023, 0.043000, 0.026000
FP, 0.025, 0.045000, 0.028000
FP, 0.022, 0.043000, 0.030000
FP, 0.017, 0.043000, 0.031000
FP, 0.028, 0.036000, 0.000000
FP, 0.028, 0.036000, 0.038000
FP, 0.028, 0.036000, 0.039000
FP, 0.003, 0.207000, 0.087000
FP, 0.002, 0.044000, 0.021000
FP, 0.0015, 0.050000, 0.020000
FP, 0.0015, 0.050000, 0.020000
FP, 0.0015, 0.051000, 0.020000
FP, 0.0005, 0.049000, 0.034000
FP, 0.017, 0.273000, 0.100000
FP, 0.017, 0.226000, 0.081000
FP, 0.046, 0.222000, 0.100000
FP, 0.061, 0.500000, 0.000000
FP, 0.069, 0.500000, 0.000000
FP, 0.069, 0.049000, 0.000000
FP, 0.069, 0.049000, 0.000000
FP, 0.069, 0.077000, 0.068000
FP, 0.069, 0.075000, 0.067000
FP, 0.363, 0.043000, 0.000000
FP, 0.029, 0.257000, 0.030000
FP, 0.057, 0.204000, 0.107000
FP, 0.036, 0.132000, 0.080000
FP, 0.036, 0.068000, 0.078000
FP, 0.091, 0.182000, 0.056000
FP, 0.091, 0.182000, 0.056000
FP, 0.072, 0.065000, 0.080000
FP, 0.021, 0.103000, 0.136000
FP, 0.0065, 0.063000, 0.129000
FP, 0.0065, 0.074000, 0.033000
FP, 0.0005, 0.074000, 0.033000
FP, 0.0005, 0.074000, 0.034000
FP, 0.0005, 0.077000, 0.031000
FP, 0.0005, 0.077000, 0.031000
FP, 0.0005, 0.077000, 0.031000
FP, 0.0058, 0.143000, 0.027000
FP, 0.147, 0.135000, 0.080000
FP, 0.025, 0.091000, 0.043000
PASS, 0.025, 0.277000, 0.000000
FP, 0.047, 0.103000, 0.047000
FP, 0.016, 0.075000, 0.143000
PASS, 0.016, 0.319000, 0.000000
FP, 0.503, 0.065000, 0.000000
FP, 0.503, 0.050000, 0.000000
FP, 0.008, 0.041000, 0.045000
FP, 0.0075, 0.040000, 0.045000
FP, 0.041, 0.040000, 0.048000
FP, 0.04, 0.042000, 0.047000
FP, 0.039, 0.044000, 0.045000
FP, 0.04, 0.043000, 0.045000
FP, 0.041, 0.045000, 0.045000
FP, 0.04, 0.045000, 0.047000
PASS, 0.04, 0.286000, 0.024000
FP, 0.866, 0.043000, 0.000000
FP, 0.379, 0.098000, 0.086000
FP, 0.377, 0.098000, 0.083000
FP, 0.321, 0.095000, 0.031000
FP, 0.038, 0.207000, 0.111000
PASS, 0.038, 0.366000, 0.000000
FP, 0.005, 0.061000, 0.036000
FP, 0.0035, 0.071000, 0.024000
FP, 0.082, 0.069000, 0.072000
FP, 0.0005, 0.048000, 0.004348
FP, 0.0005, 0.039000, 0.004000
FP, 0.0005, 0.039000, 0.008130
FP, 0.0005, 0.103000, 0.021000
FP, 0.11, 0.067000, 0.079000
FP, 0.045, 0.051000, 0.062000
FP, 0.01, 0.095000, 0.060000
FP, 0.01, 0.091000, 0.058000
FP, 0.01, 0.089000, 0.058000
FP, 0.01, 0.091000, 0.057000
FP, 0.0095, 0.082000, 0.053000
FP, 0.01, 0.083000, 0.056000
FP, 0.011, 0.083000, 0.053000
